id,name,system,fertility,gravity,plots,pressure,radius,temperature,type,no resources,incomplete,LOW grav,HIGH grav,LOW pres,HIGH pres,LOW temp,HIGH temp,tier,Grav,Pres,Temp,
XE-062c,XE-062c,XE-062,-1,0.8,353,6.75,5232,-145,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-062d,XE-062d,XE-062,-1,1.09,395,0.01,6761,-220,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XE-062e,XE-062e,XE-062,-1,0.61,890,31.12,32528,-230,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-062f,XE-062f,XE-062,-1,0.229,962,17.25,50714,-244,Gaseous,true,false,true,false,false,true,true,false,3,LOW,HIGH,LOW,false
XE-062g,XE-062g,XE-062,-1,2.37,1047,43.22,71944,-249,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-062h,XE-062h,XE-062,-1,1.2,919,42.21,39834,-239,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-326a,XE-326a,XE-326,-1,0.33,818,40.76,14618,191,Gaseous,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
XE-326b,XE-326b,XE-326,-1,0.7,333,2.15,4508,-1,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XE-326c,XE-326c,XE-326,-1,0.84,447,44.65,8626,22,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XE-326d,XE-326d,XE-326,-1,0.6,430,0.16,8008,-125,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XE-326e,XE-326e,XE-326,-1,0.68,847,15.29,21924,-122,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-326f,XE-326f,XE-326,-1,1.68,1004,33.66,61084,-193,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-326g,XE-326g,XE-326,-1,2.07,1079,34,79826,-200,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-326h,XE-326h,XE-326,-1,1.11,944,30.38,46129,-227,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-360a,XE-360a,XE-360,-1,0.09,357,11.26,5400,207,Rocky,true,false,true,false,false,true,false,true,4,LOW,HIGH,HIGH,false
XE-360b,XE-360b,XE-360,-1,1.07,449,46.12,8723,216,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
XE-360c,XE-360c,XE-360,-1,0.8,526,0.11,11494,16,Rocky,true,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
XE-360d,XE-360d,XE-360,-1,1.38,409,3.62,7268,-123,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-360e,XE-360e,XE-360,-1,1.12,858,23.79,24529,-153,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-360f,XE-360f,XE-360,-1,2.17,974,19.57,53510,-187,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-360g,XE-360g,XE-360,-1,2.74,1028,41.79,67202,-209,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
XE-360h,XE-360h,XE-360,-1,1.53,914,45.75,38706,-220,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-360i,XE-360i,XE-360,-1,0.88,332,3.73,4491,-219,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-632a,XE-632a,XE-632,-1,0.58,420,0.43,7656,211,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XE-632b,XE-632b,XE-632,-1,0.4,271,0.4,2265,225,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XE-632c,XE-632c,XE-632,-1,1.22,397,79.16,6824,-20,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XE-632d,XE-632d,XE-632,-1,1.43,444,0.24,8522,-71,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XE-632e,XE-632e,XE-632,-1,0.74,876,17.67,29171,-158,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-754a,XE-754a,XE-754,-1,0.75,377,0.53,6117,319,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XE-754b,XE-754b,XE-754,-1,0.66,443,7.7,8498,0,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XE-754c,XE-754c,XE-754,-1,1.28,419,66.75,7630,-21,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XE-754d,XE-754d,XE-754,-1,1.04,436,6.33,8239,-91,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-754e,XE-754e,XE-754,-1,0.83,840,18.84,20136,-175,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-754f,XE-754f,XE-754,-1,2.47,980,25.46,55128,-197,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-754g,XE-754g,XE-754,-1,2.03,1088,35.16,82226,-212,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XE-754h,XE-754h,XE-754,-1,1.14,926,22.31,41547,-218,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-098a,XJ-098a,XJ-098,-1,0.57,317,0.07,3939,390,Rocky,true,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
XJ-098b,XJ-098b,XJ-098,-1,0.81,389,0.88,6531,278,Rocky,true,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XJ-098c,XJ-098c,XJ-098,-1,1.2,373,7.04,5969,154,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
XJ-098d,XJ-098d,XJ-098,-1,1.56,444,168.78,8524,-43,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-098e,XJ-098e,XJ-098,-1,0.74,873,32.6,28379,-55,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-098f,XJ-098f,XJ-098,-1,2.39,981,16.89,55342,-105,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-098g,XJ-098g,XJ-098,-1,1.88,1124,34.36,91194,-183,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-305a,XJ-305a,XJ-305,-1,0.6,304,0.09,3459,-160,Rocky,true,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XJ-305b,XJ-305b,XJ-305,-1,0.6,501,10.65,10578,-163,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-305c,XJ-305c,XJ-305,-1,0.49,419,0.38,7617,-182,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XJ-305d,XJ-305d,XJ-305,-1,0.87,500,0.02,10549,-224,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XJ-305e,XJ-305e,XJ-305,-1,1079,999,42.17,59936,-238,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
XJ-403a,XJ-403a,XJ-403,-1,0.33,277,0.19,2496,454,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
XJ-403b,XJ-403b,XJ-403,-1,0.75,444,3.07,8537,107,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
XJ-403c,XJ-403c,XJ-403,-1,0.46,307,0.77,3575,24,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
XJ-403d,XJ-403d,XJ-403,-1,1.2,419,39.94,7645,-40,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-403e,XJ-403e,XJ-403,-1,1.05,372,2.11,5920,-55,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-403f,XJ-403f,XJ-403,-1,1.03,851,45.78,22841,-130,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-403g,XJ-403g,XJ-403,-1,1.8,1016,44.55,64113,-181,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-677a,XJ-677a,XJ-677,-1,0.62,419,0.17,7611,401,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
XJ-677b,XJ-677b,XJ-677,-1,0.32,278,0.12,2540,89,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
XJ-677c,XJ-677c,XJ-677,-1,1.16,377,0.66,6107,-94,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XJ-677d,XJ-677d,XJ-677,-1,0.7,850,13.54,22659,-140,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-677e,XJ-677e,XJ-677,-1,2.07,989,47.38,57317,-184,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-780a,XJ-780a,XJ-780,-1,0.59,435,0.2,8206,-148,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XJ-780b,XJ-780b,XJ-780,-1,1,421,11.49,7702,-149,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-780c,XJ-780c,XJ-780,-1,0.73,359,4.48,5461,-167,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XJ-780d,XJ-780d,XJ-780,-1,1.07,431,0.31,8063,-207,Rocky,true,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XK-194a,XK-194a,XK-194,-1,0.6,413,0.2,7413,424,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
XK-194b,XK-194b,XK-194,-1,0.98,385,8.43,6401,4,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XK-194c,XK-194c,XK-194,-1,1.44,491,160.4,10221,-19,Rocky,true,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XK-194d,XK-194d,XK-194,-1,1.38,505,2.47,10725,-132,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-194e,XK-194e,XK-194,-1,0.88,858,42.19,24543,-165,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-194f,XK-194f,XK-194,-1,1.69,1012,47.19,63023,-167,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-194g,XK-194g,XK-194,-1,2.09,1067,27.05,76986,-211,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-194h,XK-194h,XK-194,-1,1.65,920,33.34,40000,-197,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-194i,XK-194i,XK-194,-1,1.17,442,0.01,8470,-226,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XK-590a,XK-590a,XK-590,-1,0.54,452,0.92,8820,554,Rocky,true,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XK-590b,XK-590b,XK-590,-1,0.51,408,0.36,7236,441,Rocky,true,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XK-590c,XK-590c,XK-590,-1,0.92,439,0.7,8340,168,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XK-590d,XK-590d,XK-590,-1,0.96,384,0.9,6353,19,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
XK-590e,XK-590e,XK-590,-1,1.04,521,102.25,11300,-22,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XK-590f,XK-590f,XK-590,-1,0.71,849,37.99,22463,-81,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-590g,XK-590g,XK-590,-1,2.15,1004,16.52,61074,-146,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-590h,XK-590h,XK-590,-1,2.18,1082,24.41,80653,-164,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-590i,XK-590i,XK-590,-1,1.03,955,36.34,48809,-199,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-590j,XK-590j,XK-590,-1,0.6,425,0.17,7858,-271,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XK-632a,Gibson,XK-632,-0.24000001,1.05,382,0.98,6303,4,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
XK-632b,XK-632b,XK-632,-1,0.75,361,1.25,5527,-152,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XK-632c,XK-632c,XK-632,-1,0.28,283,0.02,2709,-183,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XK-632d,XK-632d,XK-632,-1,1.05,429,0.71,7997,-201,Rocky,true,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XK-632e,XK-632e,XK-632,-1,1.53,548,104.23,12298,-200,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-632f,XK-632f,XK-632,-1,1.27,1037,25.03,69301,-198,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-745a,XK-745a,XK-745,1,0.87,368,2.72,5791,63,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XK-745b,Katoa,XK-745,-0.16,0.97,772,0.83,6438,39,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
XK-745c,Umbra,XK-745,-1,1.03,394,1.32,6731,31,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
XK-745d,XK-745d,XK-745,-1,0.6,460,1.84,9101,-143,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XK-745e,XK-745e,XK-745,-1,0.56,878,21.38,29515,-149,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-745f,XK-745f,XK-745,-1,1.62,1017,34.09,64461,-201,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-745g,XK-745g,XK-745,-1,2.26,1055,13.11,73945,-221,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-745h,XK-745h,XK-745,-1,1.09,919,21.86,39788,-222,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XK-745i,XK-745i,XK-745,-1,1.09,449,3.96,8722,-245,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-055a,XL-055a,XL-055,-1,0.64,393,0.02,6673,229,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
XL-055b,XL-055b,XL-055,-1,0.85,336,0,4611,81,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
XL-055c,XL-055c,XL-055,-1,0.67,369,9.82,5813,100,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
XL-055d,XL-055d,XL-055,-1,0.8,433,5.29,8126,-73,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-055e,XL-055e,XL-055,-1,1.33,414,0.05,7432,-126,Rocky,true,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XL-055f,XL-055f,XL-055,-1,0.84,862,40.08,25696,-162,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-055g,XL-055g,XL-055,-1,2.2,973,32.72,53347,-191,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-055h,XL-055h,XL-055,-1,1.68,1109,33.58,87345,-209,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-055i,XL-055i,XL-055,-1,1.68,913,18.23,38370,-224,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-055j,XL-055j,XL-055,-1,1.14,432,19.34,8110,-206,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-132a,XL-132a,XL-132,-1,0.96,412,9.11,7366,-7,Rocky,false,false,false,false,false,true,false,false,3,NORMAL,HIGH,NORMAL,false
XL-132b,XL-132b,XL-132,-1,0.89,457,4.4,9016,-68,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-132c,XL-132c,XL-132,-1,0.55,386,0.86,6417,-206,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XL-132d,XL-132d,XL-132,-1,1.46,433,245.72,8137,-173,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-132e,XL-132e,XL-132,-1,0.77,848,11.57,22067,-236,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-132f,XL-132f,XL-132,-1,2.8,1017,32.78,64278,-250,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
XL-990a,XL-990a,XL-990,-1,0.59,406,0.92,7149,125,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XL-990b,XL-990b,XL-990,-1,1.34,415,0.05,7491,-34,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XL-990c,XL-990c,XL-990,-1,0.81,507,3.24,10819,-100,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-990d,XL-990d,XL-990,-1,1,399,1.87,6915,-144,Rocky,true,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XL-990e,XL-990e,XL-990,-1,2.12,984,44.24,56238,-206,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XL-990f,XL-990f,XL-990,-1,2.52,1044,13.85,71025,-223,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
XT-242a,XT-242a,XT-242,-1,0.66,369,0.28,5824,201,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XT-242b,XT-242b,XT-242,-1,0.4,400,0.43,6932,-5,Rocky,true,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
XT-242c,XT-242c,XT-242,-1,0.99,487,22.72,10094,-55,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-242d,XT-242d,XT-242,-1,0.69,871,29.48,27931,-101,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-366a,XT-366a,XT-366,-1,0.29,281,0.06,2636,46,Rocky,false,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
XT-366b,XT-366b,XT-366,-1,1.27,407,35.65,7198,-160,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-366c,XT-366c,XT-366,-1,0.62,449,9.11,8700,-110,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-366d,XT-366d,XT-366,-1,0.95,392,0.17,6644,-121,Rocky,true,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
XT-366e,XT-366e,XT-366,-1,0.9,359,0.69,5446,-220,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XT-366f,XT-366f,XT-366,-1,0.69,870,17.85,27593,-208,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-366g,XT-366g,XT-366,-1,1.29,1039,35.54,69896,-241,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-366h,XT-366h,XT-366,-1,1.85,1078,10.92,79693,-250,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-366i,XT-366i,XT-366,-1,1.14,932,21.48,43106,-258,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-695a,XT-695a,XT-695,-1,0.6,402,0,7005,86,Rocky,false,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
XT-695b,XT-695b,XT-695,-1,1.24,419,101.37,7639,90,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
XT-695c,XT-695c,XT-695,-1,1.01,349,1.22,5091,-66,Rocky,true,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
XT-695d,XT-695d,XT-695,-1,1.46,417,2.39,7548,-116,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-695e,XT-695e,XT-695,-1,0.65,854,21.82,23514,-149,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-695f,XT-695f,XT-695,-1,1.57,1028,24.73,67143,-202,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-695g,XT-695g,XT-695,-1,1.65,1095,30.44,83969,-219,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-695h,XT-695h,XT-695,-1,1.74,922,36.29,40708,-237,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-699a,XT-699a,XT-699,-1,1.32,394,80.35,6736,531,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
XT-699b,Vallis,XT-699,-0.5,1.1,392,0.98,6694,8,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
XT-699c,Montem,XT-699,-0.25,1.12,396,1.14,6876,15,Rocky,false,false,false,false,false,false,false,false,1,NORMAL,NORMAL,NORMAL,false
XT-699d,XT-699d,XT-699,-1,1.16,444,4.55,8516,-98,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-699e,XT-699e,XT-699,-1,68,881,37.67,30.421,-139,Gaseous,true,false,false,true,false,true,true,false,3,HIGH,HIGH,LOW,false
XT-743a,XT-743a,XT-743,-1,0.4,293,0.03,3061,300,Rocky,true,false,false,false,true,false,false,true,4,NORMAL,LOW,HIGH,false
XT-743b,XT-743b,XT-743,-1,1.15,390,2.72,6578,119,Rocky,false,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
XT-743c,XT-743c,XT-743,-1,0.34,276,0.03,2449,26,Rocky,true,false,false,false,true,false,false,false,2,NORMAL,LOW,NORMAL,false
XT-743d,XT-743d,XT-743,-1,0.9,576,16.19,13316,-40,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-743e,XT-743e,XT-743,-1,0.62,869,35.42,27407,-74,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-743f,XT-743f,XT-743,-1,1.42,1064,17.1,76175,-144,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-743g,XT-743g,XT-743,-1,2.35,1072,23.85,78233,-151,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-743h,XT-743h,XT-743,-1,1.65,916,38.81,39044,-195,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-743i,XT-743i,XT-743,-1,1.06,443,9.03,8485,-220,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-992a,XT-992a,XT-992,-1,1.11,377,1.43,6117,85,Rocky,false,false,false,false,false,false,false,true,4,NORMAL,NORMAL,HIGH,false
XT-992b,XT-992b,XT-992,-1,0.67,485,10.04,10016,130,Rocky,true,false,false,false,false,true,false,true,4,NORMAL,HIGH,HIGH,false
XT-992c,XT-992c,XT-992,-1,0.22,292,0,3054,39,Rocky,false,false,true,false,true,false,false,false,3,LOW,LOW,NORMAL,false
XT-992d,XT-992d,XT-992,-1,1.23,437,10.39,8263,-107,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-992e,XT-992e,XT-992,-1,1.46,460,44.16,9107,-155,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-992f,XT-992f,XT-992,-1,0.91,846,27.73,21632,-171,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-992g,XT-992g,XT-992,-1,1.59,1106,30.88,86701,-225,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
XT-992h,XT-992h,XT-992,-1,1.59,914,36.26,38637,-229,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-312a,YO-312a,YO-312,-1,0.94,437,0.48,8269,-82,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
YO-312b,YO-312b,YO-312,-1,0.31,279,0.06,2555,-166,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
YO-312c,YO-312c,YO-312,-1,1.06,389,14.55,6541,-67,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-312d,YO-312d,YO-312,-1,1.27,452,11.02,8821,-198,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-312e,YO-312e,YO-312,-1,0.93,411,0.09,7338,-214,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
YO-312f,YO-312f,YO-312,-1,0.69,872,34.65,28124,-190,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-341a,YO-341a,YO-341,-1,0.33,277,0.02,2482,-126,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
YO-341b,YO-341b,YO-341,-1,0.38,272,0,2319,-158,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
YO-341c,YO-341c,YO-341,-1,0.62,473,0.72,9574,-123,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
YO-341d,YO-341d,YO-341,-1,0.61,503,5.23,10671,-193,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-341e,YO-341e,YO-341,-1,1.34,430,66.47,8028,-151,Rocky,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-341f,YO-341f,YO-341,-1,1.9,484,372.73,9978,-180,Rocky,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-357a,YO-357a,YO-357,-1,0.79,352,0.83,5191,-129,Rocky,false,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
YO-357b,YO-357b,YO-357,-1,0.46,396,0.71,6808,-183,Rocky,true,false,false,false,false,false,true,false,3,NORMAL,NORMAL,LOW,false
YO-357c,YO-357c,YO-357,-1,0.74,309,0.17,3660,-199,Rocky,false,false,false,false,true,false,true,false,3,NORMAL,LOW,LOW,false
YO-357d,YO-357d,YO-357,-1,0.51,820,41.06,15127,-212,Gaseous,true,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
YO-357e,YO-357e,YO-357,-1,0.64,871,10.83,27998,-231,Gaseous,false,false,false,false,false,true,true,false,3,NORMAL,HIGH,LOW,false
